Product Name,Rating,Review,Likes,Dislikes
A-Realme 12 5G,5,"Best Camara Quality. Best performance, super fast changing support. Over all very nice phone under 20k Budget.",4,1
A-Realme 12 5G,4,Overall performance is good but some heating problem happens,1,0
A-Realme 12 5G,4,Vare nice,2,0
A-Realme 12 5G,4,"Nice mobile.Only issue is while playing game mobile gets heat and battery drains fast.Other than this issue it's an excellent mobile to buy.
This is my score (out of 5)
Display -5
Sound-4.5
Camera(R)-5
Camera(F)-4
Battery-4
Design-4.5
Charging -5
Performance -4",2,0
A-Realme 12 5G,4,Best camera this mobile and display quality very good but battery is not well,1,0
A-Realme 12 5G,4,"It is a very good budget phone, and I suggest Realme lovers to buy it.",2,0
A-Realme 12 5G,4,Good,2,0
A-Realme 12 5G,3,Battery backup very low . Maximum running 3-4 hours after full charge,5,1
A-Realme 12 5G,3,"Good price, Good mobile",5,1
A-Realme 12 5G,5,Awesome Phone I love This phone. Good Quality And Camara phone,2,0
A-Realme 12 5G,5,I was confused to purchase the best phone under 22k then I found this and after getting this device I realised that I found the best one.,2,0
A-Realme 12 5G,5,Pretty nice phone and OS....the new update has AIR GESTURE mode.....nice,1,0
A-Realme 12 5G,5,Overall allrounder phone in this price range,1,0
A-Realme 12 5G,5,Nice 5g mobile set all rounder super 5 speed no issue outstanding 5 g speed I like it go for it thanks realme really I love you,2,0
A-Realme 12 5G,5,Is segment mei Sony OIS portrait camera is impressive,2,0
A-Realme 12 5G,5,Best phone camera best,2,0
A-Realme 12 5G,5,"Very nice phone an all rounder in performance and battery , the stereo speakers are definitely ear pleasing and loud",2,0
A-Realme 12 5G,5,"Very nice product for all rounder smartphone
I will say you will go for it",2,0
A-Realme 12 5G,5,"It was one of the Best realme phone I have ever seen with OIS camera, good battery life and it is one of the best budget smartphone I have ever seen in this price range",2,0
A-Realme 12 5G,5,Value for money,2,0
A-Realme 12 5G,5,Super,2,0
A-Realme 12 5G,4,"Very nice mobile design just like a woow...
Camera ok ok type
Looking premium mobile...
N I am happy",6,4
A-Realme 12 5G,4,Nice,3,1
A-Realme 12 5G,5,This product is good but battery lower and camera loser,3,1
A-Realme 12 5G,3,Camera quality is average and network connectivity ok.,4,1
A-Realme 12 5G,4,Nice Android must buy,4,3
A-Realme 12 5G,3,Every thing is ok but battery quality is below average,2,0
A-Realme 12 5G,3,"I think performance wise the phone is good and also camera, charging, audio etc. And when it comes to camera the ois system is good as the camera stability is perfect. The only problem is u can't buy back cover for this because the camera will touch the ground. That's it a value for money phone",2,0
A-Realme 12 5G,3,"The camera should be improved, considering the price, the camera is not good",9,7
A-Realme 12 5G,4,How is the product Good,3,2
A-Realme 12 5G,4,"After using of 2 days I am writing my review here , Display and performance is good but battery backup not good as per my experience, please provide updates for low consumption of battery",2,0
A-Realme 12 5G,4,Nice phone,1,0
A-Realme 12 5G,4,Reel me   Real me,1,0
A-Realme 12 5G,4,"Great zoom picture
Awesome camera
Battery life full enjoy",0,0
A-Realme 12 5G,4,Phone is overall good but was expecting more from main camera but it is not up to the mark and sometimes heating issue occur. Otherwise display performance design of the phone is very good.,1,0
A-Realme 12 5G,4,Good phone at this prize range,0,0
A-Realme 12 5G,4,Good,1,0
A-Realme 12 5G,4,Nice,1,0
A-Realme 12 5G,4,Totally awesome mobile camera quality is good,1,0
A-Realme 12 5G,4,"Mobile camera is excellent
The performance of mobile is very nice
And battery life good enough
Recommended to buy",0,0
A-Realme 12 5G,4,It's too good,0,0
A-Realme 12 5G,4,Good,0,0
A-Realme 12 5G,4,Great product,1,0
A-Realme 12 5G,4,"The phone looks very good, the photos are awesome. Overall it's a good buy.
Pros: design, camera, performance.
Cins. Minor heating felt while using continuelsy",1,0
A-Realme 12 5G,4,"Device is good for moderate users, not for heavy use
Camera - ok 4/5
Performance - ok 4/5
Display - smooth and so bright 5/5
Sound quality - good 4.5/5
Battery backup - impressive 5/5
Charging speed - very fast 5/5",1,0
A-Realme 12 5G,4,Everything is good.. selfie camer is not well..,1,0
A-Realme 12 5G,4,Good phone go for it medium use only,1,0
A-Realme 12 5G,4,"Camera - 4.2
Display - 4
Battery - 4.8
Performance - 4.5

Good Phone",1,0
A-Realme 12 5G,4,It is really good phone under 20k.,1,0
A-Realme 12 5G,4,Wow nice phone and camera but battery fast down,0,0
A-Realme 12 5G,4,"Good phone
But battery performance might be better",0,0
A-Realme 12 5G,4,"Writing review after 2 days.
Overall satisfied. Display is awesome.
Selfie camera nice. Rear camera ok, but it's not giving the natural colour. It's charging very quickly.
Battery not met the expectation now.but it may need one or two weeks to settled.but it's good only.
When I was in sun that time also display is nice.

But why realme launching Narzo 70 pro.felt very bad.if everything same narzo 70 pro have good camera and additional features then what is the use of buying this device for same cost.",1,0
A-Realme 12 5G,4,Best mobile,1,0
A-Realme 12 5G,4,##Owsom## just like a Wowwww....,1,0
A-Realme 12 5G,4,Camera is excellent,1,0
A-Realme 12 5G,4,"Great product
Camera is good. Battery performance is good. Performance is above average.",0,0
A-Realme 12 5G,4,"I'm constantly on the move, so having 67W charging means I can top up my battery in minutes rather than hours",1,0
A-Realme 12 5G,4,Excellent,1,0
A-Realme 12 5G,4,Good,0,0
A-Realme 12 5G,5,"All this situation...

Camera pictures are over saturated..

Not clear picture...",18,7
A-Realme 12 5G,5,Very nice looking,2,1
A-Realme 12 5G,5,"120Hz OLED display, matlab full-on smooth experience.",2,1
A-Realme 12 5G,5,Camera quality excellent but battery doesn't last for long hours. Overall good  ..,1,0
A-Realme 12 5G,5,Like it.... good phone,1,0
A-Realme 12 5G,5,Good,1,0
A-Realme 12 5G,5,"In this price range , this is the allrounder fone for all gamers, camera lovers and multimedia lover . Thanks to realme and Flipkart .",1,0
A-Realme 12 5G,5,"Writing this review after 1 month use.
Camera is very good. Battery backup Average (up to 24 hours on normal use, 10- 12 hours too much use), No heating problem,
Overall phone is working very well and in this price range worth for money.",0,0
A-Realme 12 5G,5,Superb phone in this price range.....,1,0
A-Realme 12 5G,5,Overall good and the best for under budget 22k customers. Camera is the best for 20k catagory user.,1,0
A-Realme 12 5G,5,Osm phone camera quality is very best thanku flipkart...,0,0
A-Realme 12 5G,5,Good Mobile,1,0
A-Realme 12 5G,5,Good,1,0
A-Realme 12 5G,5,"Photo is best quality
Realme",0,0
A-Realme 12 5G,5,"Product is awesome and very fast
Battery performance:- 1st class",1,0
A-Realme 12 5G,5,It's better quality camera,1,0
A-Realme 12 5G,5,"Amazing Phone Must have pick, Fast charging is very good camera Quality is mind-blowing on this Range of phone I'm in love with the looks video quality is also very good and lightweight phone Best phone in this range....",1,0
A-Realme 12 5G,5,Nice mobile,0,0
A-Realme 12 5G,5,Value for money....nice performance,0,0
A-Realme 12 5G,5,Nice mob,0,0
A-Realme 12 5G,5,Nice phone value for money thankyou Flipkart...1 month use phone and good performance,0,0
A-Realme 12 5G,5,Good product,1,0
A-Realme 12 5G,5,"Thank you for Flipkart, we provide best quality products The real me phone is super good and the quality is best and good phone",1,0
A-Realme 12 5G,5,"Very very good ph
All features are available on this device
And please don't believe any other reviews...
I recommend to you all people bye this ph and check
..
This is really a allrounder ph ..",1,0
A-Realme 12 5G,5,Very Good Product,1,0
A-Realme 12 5G,5,Excellent..! JUST GO FOR IT!!,1,0
A-Realme 12 5G,5,Best under 20k . Value for money,1,0
A-Realme 12 5G,5,If you want a 5g smartphone under budget ....you can go for it....rest battery issues are similar hi all 5g smartphones ....due to a nice processor but be assured you have a 67w fast charging....,1,0
A-Realme 12 5G,5,Best phn at this price,1,0
A-Realme 12 5G,5,"Great and worth it

I bought this phone 17k so it's good phone for this price if you have to purchase wait for lowest",1,0
A-Realme 12 5G,5,Nice   camera and all pictures,1,0
A-Realme 12 5G,5,It's worth having this phone,1,0
A-Realme 12 5G,5,Moon zoom test is awesome,1,0
A-Realme 12 5G,5,"Unbelievable at this Pice, Camera 10/10, Display 10/10, Speaker 10/10, Performance 10/10",1,0
A-Realme 12 5G,5,"Ioved it
Camera is awsome when we take picture from vivid filter in camera
Battery is good descent it lasted for 2 days
Sound is super
Display 10 out of 10 awsome display",0,0
A-Realme 12 5G,5,I'm very happy   best smart phone,1,0
A-Realme 12 5G,5,Very good and nice battery and camera is very good,1,0
A-Realme 12 5G,5,Good,1,0
A-Realme 12 5G,5,Best smartphone under 20k i love it,0,0
A-Realme 12 5G,5,Over all a Good   @ 20K Budget.,0,0
A-Realme 12 5G,5,"I am giving the review after using the phone for one week.
CAM=5/4
Battery=5/5
Performance=5/5",1,0
A-Realme 12 5G,5,Overall performance is very good. The camera of the phone is very good in the budget.,1,0
A-Realme 12 5G,5,Super camera in this price,1,0
A-Realme 12 5G,5,Excellent phone go for it,1,0
A-Realme 12 5G,5,Superb phone..good battery performance..camera clarity is ok..Display awesome..overall 4.5out of 5 worth,0,0
A-Realme 12 5G,5,The 120Hz OLED display is perfect for streaming movies and playing games,1,0
A-Realme 12 5G,5,Lust looking like a woww,1,0
A-Realme 12 5G,5,"Realme has given luxury watch design even in this segment, it's huge",0,0
A-Realme 12 5G,5,"Camera quality nice
Battery performance-4.5/5
Display quality-4/5",0,0
A-Realme 12 5G,5,I'm impressed by the Sony portrait master camera of this phone,1,0
A-Realme 12 5G,5,"Looking good realme 12 plus
Thank you Flipkart",1,0
A-Realme 12 5G,5,Good phone,0,0
A-Realme 12 5G,5,To good mobile,0,0
A-Realme 12 5G,5,"Elegant design,handset feels good in the hand. Camera quality is awesome. Battery performance is also great. Overall, satisfied with the phone.",0,0
A-Realme 12 5G,5,67W charging coupled with a massive 5000mAh battery is a game-changer for my daily life. Never worry about running out of battery again,1,0
A-Realme 12 5G,5,"The product was awesome..... delivery in time.
The overall performance is good. But camera not satisfied...",1,0
A-Realme 12 5G,5,Very good phone,0,0
A-Realme 12 5G,5,Camera so cute,0,0
A-Realme 12 5G,5,It's a testament to realme's commitment to delivering top-notch technology at an affordable price.,0,0
A-Realme 12 5G,5,"The realme 12+ 5G has become my daily driver, thanks to its powerful features and stunning aesthetics.",0,0
A-Realme 12 5G,5,Awesome,0,0
A-Realme 12 5G,5,Best Smartphone under 22k with best look and amazing performance and camera quality was impressive and Charging is fast.Lastly it is best in segment,0,0
A-Realme 12 5G,5,Best,0,0
A-Realme 12 5G,5,Rare camera may be good but I am satisfied because video features are really good and also selfie,1,0
A-Realme 12 5G,4,too Good,2,2
A-Realme 12 5G,3,"Camera normal
Battery good
Screen very good
Process Performance good
BGMI performance good working",3,2
A-Realme 12 5G,5,"Battery - 10/10
Camera - 8/10
Performance -9/10
Display -9/10
Design -10/10",2,2
A-Realme 12 5G,5,I am impressed by battery and overall performance,2,2
A-Realme 12 5G,3,"Honest review after 7 days
Using since a week I found 2 issue with this phone are
First overheating problem - while video calling it is overheating within 10 minutes. I tried two alternate days and found overheating issues. Even I had to disconnect my video call due to it.
Secondly it's mic sound is very low that one can't probably make a call in crowded place .
To be honest I can't recommend this phone, rather go for another phone.",5,1
A-Realme 12 5G,3,Middling but not mediocre. Expected more from the Dimensity 7050. Animations are not as fast as expected. I chose the 12+ over the 12 Pro just because of the SoC and I am disappointed. Phone feels very light but solid. The camera is just okay for a 20k phone. The screen has nothing great to talk about. It's large though and decent. All accessories are in the box and that's a plus. Flat screen is a plus. 5G working fine. Volume isn't great. Realme UI 5 adds nothing of note. Charging is fast. No significant heating issues as of now. Back design is uninspired. No 4k recording at 60 fps. Pics from primary camera are good.,2,1
A-Realme 12 5G,3,"Pros:-
Performance- 4.5/5
Design- 5/5
Display- 5/5
Rear Camera 4/5
Cons:-
Front Camera- 3/5
Realme Ui- 2/5 (full of bloatware)
Battery-2/5
Camera is disappointing for me. I expected Sony lyt would make the phone a good camera phone.
Hopefully Realme will give a update on their camera
Editing :- Battery is one of the worst I have ever used. Utterly dissatisfied.",2,1
A-Realme 12 5G,3,Awesome,2,1
A-Realme 12 5G,3,Battery poor,0,0
A-Realme 12 5G,3,"Only screen touch response is not upto the mark.

Touch is not fast responsive and many time it does not work properly. Even during call it does not screen dose not wake up.
Better to choose other fast responsive touch screen phone.",1,0
A-Realme 12 5G,3,good phone,0,0
A-Realme 12 5G,3,No battery back up.,1,0
A-Realme 12 5G,3,"Internet net 5g to 4g not working properly
Slow working with such apps",0,0
A-Realme 12 5G,3,"The realme 12+ offers impressive features for its price. With a large display, decent cameras, and good performance, it's a solid choice for budget-conscious users. However, battery life could be better.",1,0
A-Realme 12 5G,3,"I feel the major cons of this phone is its display... display is not that responsive even after 120hz refresh rate.....feels laggy.

Overall phone is good....",1,0
A-Realme 12 5G,4,"Serious heating issues, keeping it in charge gets heated, playing games gets heated, just using normally gets heated, on call for more than 30 mins again slight heating. And using 120hz drains the battery super fast, more features enabled more battery drained i am charging it almost twice a day. But the camera is good, the performance is great and the design is unique, the top speaker is a little less loud but the stereo works.",1,1
A-Realme 12 5G,4,Very good   mobile value for money,1,1
A-Realme 12 5G,5,"Realme 12 Plus phone is amazing in reality, its latest processor Dimensity 7050's performance is very good, this phone has got a good rating of IP54 water resistant, its camera quality, battery capacity, RAM and ROM management are very good and let's talk about its display It is very amazing, you will enjoy using it a lot. You get amoled display which will be a lot of fun to use and this mobile has two stereo sound system, it has Dolby Atmos quality which will give you a lot of fun. In this mobile you can play games like PUBG in HDR without lag and can play the entire game smoothly. This mobile is offering full features at a low price like 8GB RAM, 256GB ROM, battery charging speed 67W. It takes only 50 minutes for this phone to be fully charged, so you can get your money back by buying this phone.",1,1
A-Realme 12 5G,5,Nyc Camera,1,1
A-Realme 12 5G,3,"I am a traveller and I was searching for a good descent camera phone under my budget and i found this few weeks back. Till this date, it's performing very well. Hope i experience this for next few years.",2,2
A-Realme 12 5G,5,Totally bad camera my realme 5 pro camera was better than this. Very less details in photes . front camera photo is totally wrost quality.realme should resolve this via ota update otherwise I will never purchase any realme phone in future.,2,0
A-Realme 12 5G,3,Good for this price,0,0
A-Realme 12 5G,3,"Product is good.
Battery is the major problem.
It doesn't even last for a day in normal use.
Realme please look into it.",0,0
A-Realme 12 5G,5,Okey okey but not satisfied me,0,0
A-Realme 12 5G,5,Not so Bad,0,0
A-Realme 12 5G,3,Camera is awesome,0,0
A-Realme 12 5G,5,This is very nice product by realme. The features it provide are awesome.,0,0
A-Realme 12 5G,4,Camera very poor,0,1
A-Realme 12 5G,5,Good product,0,0
A-Realme 12 5G,4,"Best Performance Phone I used before 2 month, I'm Not face Any Issue In this phone, Awesome",0,0
A-Realme 12 5G,5,Good,0,0
A-Realme 12 5G,5,Good,0,0
A-Realme 12 5G,5,"best phone
pros - fast charging full charge only in 48 mins
long battery life (6 hr continuous on call of duty warzone mobile)
camera is absolute beauty
no lag hang , fully optimized
120 fps + air gestures
cons
edges are sharp and painful (use cover to fix)
vegan leather is prone to scratches
little bloatware but still better than old ui
hdr video laggy at 2k",0,0
A-Realme 12 5G,4,Good and great mobile phone,0,0
A-Realme 12 5G,5,"After using it for a week I am writing the review its just awsm,,my daughter is too happy with her new friend (Real me)Back camera is just mind blowing the clarity is just wow!Go for it with no other thought",0,0
A-Realme 12 5G,5,"Good buy, totally worth",0,0
A-Realme 12 5G,5,If you are looking for a camera centric phone under 20k this will be a great choice . Portraits are awesome but the night area needs a little bit improvement...,0,0
A-Realme 12 5G,5,Nice thanks Flipkart.,0,0
A-Realme 12 5G,5,Don't buy this very cheap performance at this price,0,0
A-Realme 12 5G,5,"Very nice performance, camera quality superb, battery performance nice , display is also excellent  .",0,0
A-Realme 12 5G,5,Best phones realme all is well realme12plus,0,0
A-Realme 12 5G,5,Best phone in this price range,0,0
A-Realme 12 5G,5,Just WOW...,0,0
A-Realme 12 5G,5,Awesome features and Awesome phone,0,0
A-Realme 12 5G,5,17000 prize best mobile and best permission in prize range,0,0
A-Realme 12 5G,5,Best for camera,0,0
A-Realme 12 5G,4,"Good phone for daily life uses....
Battery backup is decent..
Sometimes display is freeze while gaming....not for gamers...",0,0
A-Realme 12 5G,3,Performance and touch issue battery issue also,0,0
A-Realme 12 5G,5,"Awesome look, good battery life , charging time is pretty better , camera is okay type",0,0
A-Realme 12 5G,5,Heating problem after 10 to 15 minutes using,0,2
A-Realme 12 5G,5,Best phone Ever ok,0,0
A-Realme 12 5G,4,Good,0,0
A-Realme 12 5G,3,Ok,0,0
A-Realme 12 5G,4,First impression is very good .Not expected this much .Good camera Good Battery Fast charging...,0,0
A-Realme 12 5G,5,Nice,0,0
A-Realme 12 5G,5,Very Good camera and battery,0,0
A-Realme 12 5G,3,Internet connection slow. Always have to put on flight mode and back to get connected. Lower price phones have faster connection,0,0
A-Realme 12 5G,5,Wow,0,0
A-Realme 12 5G,4,The camera quality is very poor. I don't know how people have given the 4.3 rating for the camera.,4,3
A-Realme 12 5G,4,"Nyc mobile..one of the best mobile in this price..
Every one should buy it without any hesitation.
Overall value for money .... but sometimes the power button is not working in one press on my mobile and facing issues during the screenshot with 3 fingers. Can't capture a screen shot in one tym..... Am giving this review after 3 months ...but best mobile in budget....overall it is best in market",0,0
A-Realme 12 5G,5,Worth It,0,0
A-Realme 12 5G,3,Battery back up is very bad. Camera is average.,1,1
A-Realme 12 5G,4,Performance,0,0
A-Realme 12 5G,3,Good Product,0,0
A-Realme 12 5G,5,All good,0,0
A-Realme 12 5G,5,Very good product,0,0
A-Realme 12 5G,4,Nice,0,0
A-Realme 12 5G,5,battery not good camera good,0,0
A-Realme 12 5G,5,Shandar,0,0
A-Realme 12 5G,5,Very good mobile,0,0
A-Realme 12 5G,5,I like this phone,0,0
A-Realme 12 5G,4,I like this phone very much,0,0
A-Realme 12 5G,3,"Display touch slow
All areas some times not touch
All are ok",0,0
A-Realme 12 5G,5,"After 2 month use
Don't buy this phone guys
Very slow working some time and blutooth connectivity also problem call sencer not working proper .",1,1
A-Realme 12 5G,5,Super,0,0
A-Realme 12 5G,5,"Camera is very good and design and battery ......
Camera 5/5
Display 4/5
Design 5/5
Battery 5/5",0,0
A-Realme 12 5G,5,Good phone,0,0
A-Realme 12 5G,5,Very good product at slightly higher price range.,0,0
A-Realme 12 5G,5,Good,0,0
A-Realme 12 5G,4,Good,0,0
A-Realme 12 5G,5,This phone is very nice and I love it.,0,0
A-Realme 12 5G,3,I am not satisfied,0,0
A-Realme 12 5G,5,Super very nice,0,0
A-Realme 12 5G,4,Nice prod,0,0
A-Realme 12 5G,4,"Nice product, thanks to you Flipkart and realme.",0,0
A-Realme 12 5G,4,Ok for budget but camera needs improvement,0,0
A-Realme 12 5G,5,Nice realme 12+ good day of,0,0
A-Realme 12 5G,5,Nice product   And everything is good for this price range,0,0
A-Realme 12 5G,5,After using for 2 months. I am really satisfied with the product.. at this range if someone is searching for a good phone you can go for it.,0,0
A-Realme 12 5G,3,"Front camera 3/5
Rear camera 4/5
Battery 2/5",0,3
A-Realme 12 5G,4,Download speed very poor.,0,4
A-Realme 12 5G,3,Good,0,0
A-Realme 12 5G,5,Not found good camera quality comparison than other mobile in this price segment. Disappointed more..,0,0
A-Realme 12 5G,5,"Worst camera..... Selfie camera is the worst. I have never seen such a bad camera in my life. Don't buy it, even cheaper ones are better.
Coming to screen.... Watching HD is a nightmare. It doesnt produce true colour....

Don't buy it....",0,6
A-Realme 12 5G,5,"It is amazing and awesome than I excepted
 
 
I love the quality of this mobile",0,0
A-Realme 12 5G,5,Overall good and the best for under budget 22k customers. Camera is the best for 20k catagory user.,0,0
A-Realme 12 5G,5,Nice pro,0,0
A-Realme 12 5G,5,"Nice phone. Powerful performance. Decent cameras front and Back. Good Stabilization for video recording in 4K 30fps, 1080p 60fps or 30fbs. Really worthy for this discounted price",0,0
A-Realme 12 5G,5,Nice phone good camera quality,0,0
A-Realme 12 5G,5,Nice Camera,0,0
A-Realme 12 5G,5,thenk you so much,0,0
A-Realme 12 5G,4,Good,0,0
A-Realme 12 5G,4,"Overall good
Back camera is good.
But the front camera is not as expected",0,0
A-Realme 12 5G,5,"So Far So Good. Excellent Phone.Brilliant Performance. Good Camera,Great Battery.
Stunning Display..loved the phone.",0,0
A-Realme 12 5G,4,Very good phone,0,0
A-Realme 12 5G,4,Overall Performance is very good.,0,0
A-Realme 12 5G,5,Nice looking,0,0
A-Realme 12 5G,5,"Nice phone in this price range.
Camera 4.5/5
Battery 3.5/5
Display 4.5/5
Performance 4/5
Design 4.5/5",0,0
A-Realme 12 5G,5,Nice product at this price range......,0,0
A-Realme 12 5G,4,Is good,0,0
A-Realme 12 5G,3,Cell hit,0,0
A-Realme 12 5G,3,Camera ok battery ok but heating issue,0,0
A-Realme 12 5G,5,Very nyc,0,0
A-Realme 12 5G,5,Camera quality is excellent.,0,0
A-Realme 12 5G,4,"Display quality is avarage
Battery is good
Camera performance is good, best in portrait
Performance is good as per price range",0,0
A-Realme 12 5G,4,Good quality,0,0
A-Realme 12 5G,5,Superb,0,0
A-Realme 12 5G,5,"Not up to the mark

Especially battery n camera

Disappointed",1,1
A-Realme 12 5G,5,Overall value for money,0,0
A-Realme 12 5G,5,Camera quality Awesome and overall nice phone. It's all features good and recommended.,0,0
A-Realme 12 5G,5,Nice phone,0,0
A-Realme 12 5G,5,Just wow,0,0
A-Realme 12 5G,4,Loved,0,0
A-Realme 12 5G,4,"Good phone,if you are not a die heart gammer , then this is the best phone for you",0,0
A-Realme 12 5G,4,Good product,0,0
A-Realme 12 5G,5,"Nothing to say, okay for this budget...",0,0
A-Realme 12 5G,5,Very good product,0,0
A-Realme 12 5G,5,It's ok product,0,0
A-Realme 12 5G,5,It is very,0,0
A-Realme 12 5G,5,Phone is good just that battery life is not upto the mark after 2 months use.,0,0
A-Realme 12 5G,5,"Phone is ok, camera very good, selfie good",0,0
A-Realme 12 5G,5,Camera quality is very poor and performance is very bad don't buy because return policy is not available,1,0
A-Realme 12 5G,4,All over good product,0,0
A-Realme 12 5G,4,Good mobile best performance,0,0
A-Realme 12 5G,5,"The phone is very awesome, don't think just go for it.
Camera - 5/5
Battery - 5/5
Charger - 67 Watt ~ Charging Time - 50~55 Min
Processor - 3.5/5
If you want to use a mobile everyday then go for it.
Not for gaming.",0,0
A-Realme 12 5G,4,"Touch not working, Battery drain fast. Camera quality is also not good. I'll not buy realme again",0,0
A-Realme 12 5G,5,Worst Camera Quality,1,0
A-Realme 12 5G,4,Waste of Money don't buy this company products ever,0,1
A-Realme 12 5G,5,Best mobile,0,0
A-Realme 12 5G,4,Good,0,0
A-Realme 12 5G,4,Decent user for this Mobile.,0,0
